2024-05-29 14:30:10,905:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/forms/
2024-05-29 14:30:10,948:DEBUG:Forms Data: []
2024-05-29 14:30:10,949:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:30:12,477:DEBUG:https://www.scrapethissite.com:443 "GET /pages/advanced/ HTTP/1.1" 200 None
2024-05-29 14:30:12,478:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/advanced/
2024-05-29 14:30:12,488:DEBUG:Advanced Data: []
2024-05-29 14:30:12,488:DEBUG:Done
2024-05-29 14:37:56,163:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:38:07,848:DEBUG:https://www.scrapethissite.com:443 "GET /pages/ajax-javascript/data?year=2015 HTTP/1.1" 404 None
2024-05-29 14:38:07,849:ERROR:Error fetching https://www.scrapethissite.com/pages/ajax-javascript/data?year=2015: 404 Client Error: NOT FOUND for url: https://www.scrapethissite.com/pages/ajax-javascript/data?year=2015
2024-05-29 14:38:07,851:ERROR:Failed to fetch AJAX data
2024-05-29 14:38:07,853:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:38:11,502:DEBUG:https://www.scrapethissite.com:443 "GET /pages/forms/ HTTP/1.1" 200 None
2024-05-29 14:38:11,831:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/forms/
2024-05-29 14:38:11,928:DEBUG:Forms Data: []
2024-05-29 14:38:11,931:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:38:13,852:DEBUG:https://www.scrapethissite.com:443 "GET /pages/advanced/ HTTP/1.1" 200 None
2024-05-29 14:38:13,853:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/advanced/
2024-05-29 14:38:13,860:DEBUG:Advanced Data: []
2024-05-29 14:38:13,860:DEBUG:Done
2024-05-29 14:40:47,126:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:40:50,636:DEBUG:https://www.scrapethissite.com:443 "GET /pages/ajax-javascript/data?year=2015 HTTP/1.1" 404 None
2024-05-29 14:40:50,639:ERROR:Error fetching https://www.scrapethissite.com/pages/ajax-javascript/data?year=2015: 404 Client Error: NOT FOUND for url: https://www.scrapethissite.com/pages/ajax-javascript/data?year=2015
2024-05-29 14:40:50,647:ERROR:Failed to fetch AJAX data
2024-05-29 14:40:50,651:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:40:52,348:DEBUG:https://www.scrapethissite.com:443 "GET /pages/forms/ HTTP/1.1" 200 None
2024-05-29 14:40:52,649:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/forms/
2024-05-29 14:40:52,714:DEBUG:Forms Data: []
2024-05-29 14:40:52,715:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:40:54,554:DEBUG:https://www.scrapethissite.com:443 "GET /pages/advanced/ HTTP/1.1" 200 None
2024-05-29 14:40:54,556:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/advanced/
2024-05-29 14:40:54,586:DEBUG:Advanced Data: []
2024-05-29 14:40:54,587:DEBUG:Done
2024-05-29 14:46:02,297:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:46:04,150:DEBUG:https://www.scrapethissite.com:443 "GET /pages/ajax-javascript/?ajax=true&year=2015 HTTP/1.1" 200 None
2024-05-29 14:46:04,151:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015
2024-05-29 14:46:04,152:DEBUG:Raw response content: [
  {
    "title": "Spotlight  ",
    "year": 2015,
    "awards": 2,
    "nominations": 6,
    "best_picture": true
  },
  {
    "title": "Mad Max: Fury Road ",
    "year": 2015,
    "awards": 6,
    "nominations": 10
  },
  {
    "title": "The Revenant   ",
    "year": 2015,
    "awards": 3,
    "nominations": 12
  },
  {
    "title": "Bridge of Spies",
    "year": 2015,
    "awards": 1,
    "nominations": 6
  },
  {
    "title": "The Big Short  ",
    "year": 2015,
    "awards": 1,
    "nominations": 5
  },
  {
    "title": "The Danish Girl",
    "year": 2015,
    "awards": 1,
    "nominations": 4
  },
  {
    "title": "Room   ",
    "year": 2015,
    "awards": 1,
    "nominations": 4
  },
  {
    "title": "Ex Machina ",
    "year": 2015,
    "awards": 1,
    "nominations": 2
  },
  {
    "title": "The Hateful Eight  ",
    "year": 2015,
    "awards": 1,
    "nominations": 2
  },
  {
    "title": "Inside Out ",
    "year": 2015,
    "awards": 1,
    "nominations": 2
  },
  {
    "tit
2024-05-29 14:46:04,163:DEBUG:AJAX Data: [{'title': 'Spotlight  ', 'year': 2015, 'awards': 2, 'nominations': 6, 'best_picture': True}, {'title': 'Mad Max: Fury Road ', 'year': 2015, 'awards': 6, 'nominations': 10}, {'title': 'The Revenant   ', 'year': 2015, 'awards': 3, 'nominations': 12}, {'title': 'Bridge of Spies', 'year': 2015, 'awards': 1, 'nominations': 6}, {'title': 'The Big Short  ', 'year': 2015, 'awards': 1, 'nominations': 5}, {'title': 'The Danish Girl', 'year': 2015, 'awards': 1, 'nominations': 4}, {'title': 'Room   ', 'year': 2015, 'awards': 1, 'nominations': 4}, {'title': 'Ex Machina ', 'year': 2015, 'awards': 1, 'nominations': 2}, {'title': 'The Hateful Eight  ', 'year': 2015, 'awards': 1, 'nominations': 2}, {'title': 'Inside Out ', 'year': 2015, 'awards': 1, 'nominations': 2}, {'title': 'Amy', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'Bear Story ', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'A Girl in the River: The Price of Forgiveness  ', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'Son of Saul', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'Spectre', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'Stutterer  ', 'year': 2015, 'awards': 1, 'nominations': 1}]
2024-05-29 14:46:04,164:DEBUG:{"message": "Server selection started", "selector": "<function writable_server_selector at 0x000002BA4E382C00>", "operation": "insert", "operationId": -1077241407, "topologyDescription": "<TopologyDescription id: 6656f25293db11cd99f25064, topology_type: Single, servers: [<ServerDescription ('localhost', 27017) server_type: Standalone, rtt: 0.0>]>", "clientId": {"$oid": "6656f25293db11cd99f25064"}}
2024-05-29 14:46:04,165:DEBUG:{"message": "Server selection succeeded", "selector": "<function writable_server_selector at 0x000002BA4E382C00>", "operation": "insert", "operationId": -1077241407, "topologyDescription": "<TopologyDescription id: 6656f25293db11cd99f25064, topology_type: Single, servers: [<ServerDescription ('localhost', 27017) server_type: Standalone, rtt: 0.0>]>", "clientId": {"$oid": "6656f25293db11cd99f25064"}, "serverHost": "localhost", "serverPort": 27017}
2024-05-29 14:46:04,172:DEBUG:{"clientId": {"$oid": "6656f25293db11cd99f25064"}, "message": "Command started", "command": "{\"insert\": \"ajax_data\", \"ordered\": true, \"lsid\": {\"id\": {\"$binary\": {\"base64\": \"tcBn9+6kR/6SDvQXMoMtjw==\", \"subType\": \"04\"}}}, \"$db\": \"scraped_data\", \"documents\": [{\"title\": \"Spotlight  \", \"year\": 2015, \"awards\": 2, \"nominations\": 6, \"best_picture\": true, \"_id\": {\"$oid\": \"6656f25493db11cd99f25065\"}}, {\"title\": \"Mad Max: Fury Road \", \"year\": 2015, \"awards\": 6, \"nominations\": 10, \"_id\": {\"$oid\": \"6656f25493db11cd99f25066\"}}, {\"title\": \"The Revenant   \", \"year\": 2015, \"awards\": 3, \"nominations\": 12, \"_id\": {\"$oid\": \"6656f25493db11cd99f25067\"}}, {\"title\": \"Bridge of Spies\", \"year\": 2015, \"awards\": 1, \"nominations\": 6, \"_id\": {\"$oid\": \"6656f25493db11cd99f25068\"}}, {\"title\": \"The Big Short  \", \"year\": 2015, \"awards\": 1, \"nominations\": 5, \"_id\": {\"$oid\": \"6656f25493db11cd99f25069\"}}, {\"title\": \"The Danish Girl\", \"year\": 2015, \"awards\": 1, \"nominations\": 4, \"_id\": {\"$oid\": \"6656f25493db11cd99f2506a\"}}, {\"title\": \"Room   \", \"year\": 2015, \"awards\": 1, \"nominations\": 4, \"_id\": {\"$oid\": \"6656f2549...", "commandName": "insert", "databaseName": "scraped_data", "requestId": 18467, "operationId": 18467, "driverConnectionId": 1, "serverConnectionId": 56, "serverHost": "localhost", "serverPort": 27017}
2024-05-29 14:46:04,288:DEBUG:{"clientId": {"$oid": "6656f25293db11cd99f25064"}, "message": "Command succeeded", "durationMS": 116.835, "reply": "{\"n\": 16, \"ok\": 1.0}", "commandName": "insert", "databaseName": "scraped_data", "requestId": 18467, "operationId": 18467, "driverConnectionId": 1, "serverConnectionId": 56, "serverHost": "localhost", "serverPort": 27017}
2024-05-29 14:46:04,288:DEBUG:Inserted 16 documents into ajax_data collection
2024-05-29 14:46:04,289:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:46:08,032:DEBUG:https://www.scrapethissite.com:443 "GET /pages/forms/ HTTP/1.1" 200 None
2024-05-29 14:46:08,517:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/forms/
2024-05-29 14:46:08,573:DEBUG:Forms Data: []
2024-05-29 14:46:08,575:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
